,order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
4351,9164,Ca-New-2015-164007,08-06-2015,12-06-2015,Standard Class,MG-17695,TEC-AC-10003433,2.376,3.0,0.2,0.7425
4352,9165,Ca-New-2015-164007,08-06-2015,12-06-2015,Standard Class,MG-17695,OFF-AP-10003849,143.128,2.0,0.8,-393.602
4353,9166,Ca-New-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,TEC-MA-10000984,4476.8,4.0,0.2,503.64
4354,9167,Ca-New-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,OFF-PA-10000418,104.85,1.0,0.0,50.328
4355,9168,Ca-New-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,OFF-AP-10001242,241.44,3.0,0.0,72.432
4356,9169,Ca-New-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,OFF-PA-10001954,319.76,14.0,0.0,147.0896
4357,9170,Ca-New-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,OFF-PA-10001954,45.68,2.0,0.0,21.0128
4358,9171,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,FUR-FU-10000448,31.96,2.0,0.0,1.598
4359,9172,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,OFF-PA-10001357,47.9,1.0,0.0,22.992
4360,9173,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,OFF-ST-10002292,1112.94,3.0,0.0,222.588
4361,9174,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,OFF-EN-10001219,22.92,3.0,0.0,11.2308
4362,9177,Ca-New-2016-118178,19-03-2016,24-03-2016,Standard Class,CC-12610,OFF-BI-10001153,31.086,3.0,0.7,-20.724
4363,9178,Ca-New-2016-166618,14-11-2016,18-11-2016,Standard Class,DP-13000,TEC-PH-10003356,13.98,2.0,0.0,3.9144
4364,9179,Ca-New-2016-166618,14-11-2016,18-11-2016,Standard Class,DP-13000,OFF-AR-10001725,23.65,1.0,0.0,6.149
4365,9188,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,OFF-SU-10001935,3.488,2.0,0.2,-0.6976
4366,9189,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,TEC-AC-10000290,21.728,4.0,0.2,3.8024
4367,9190,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,OFF-ST-10002574,663.072,6.0,0.2,-165.768
4368,9191,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,OFF-BI-10004519,99.588,2.0,0.7,-82.99
4369,9192,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,OFF-PA-10003625,49.568,2.0,0.2,15.49
4370,9193,Ca-New-2015-141810,02-11-2015,07-11-2015,Standard Class,BB-10990,OFF-BI-10001524,29.372,7.0,0.8,-46.9952
4371,9194,Ca-New-2015-141810,02-11-2015,07-11-2015,Standard Class,BB-10990,TEC-PH-10002200,344.704,2.0,0.2,38.7792
4372,9201,Ca-New-2016-152688,17-10-2016,20-10-2016,First Class,NR-18550,FUR-BO-10001337,120.98,1.0,0.0,12.098
4373,9202,Ca-New-2016-152688,17-10-2016,20-10-2016,First Class,NR-18550,OFF-BI-10004584,315.98,1.0,0.0,148.5106
4374,9203,Ca-New-2016-153836,30-10-2016,03-11-2016,Standard Class,EH-13765,OFF-BI-10004817,28.752,3.0,0.2,10.0632
4375,9204,Ca-New-2016-153836,30-10-2016,03-11-2016,Standard Class,EH-13765,OFF-AR-10004602,114.95,5.0,0.0,32.186
4376,9205,Ca-New-2016-104689,01-12-2016,05-12-2016,Standard Class,FH-14365,OFF-AR-10001149,23.04,8.0,0.0,6.912
4377,9206,Ca-New-2016-146423,21-04-2016,21-04-2016,Same Day,BT-11680,OFF-AR-10004817,15.48,3.0,0.0,4.4892
4378,9207,Ca-New-2016-146423,21-04-2016,21-04-2016,Same Day,BT-11680,OFF-PA-10003797,51.84,8.0,0.0,24.8832
4379,9212,Ca-New-2015-167479,14-03-2015,19-03-2015,Standard Class,AI-10855,OFF-PA-10002105,19.44,3.0,0.0,9.3312
4380,9216,Ca-New-2016-152646,21-11-2016,26-11-2016,Standard Class,TH-21235,OFF-PA-10004451,32.4,5.0,0.0,15.552
4381,9219,US-2015-164238,16-08-2015,20-08-2015,Standard Class,JW-15955,OFF-ST-10002352,44.688,7.0,0.2,3.3516
4382,9220,US-2015-164238,16-08-2015,20-08-2015,Standard Class,JW-15955,FUR-BO-10000780,301.47,3.0,0.5,-204.9996
4383,9233,Ca-New-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,FUR-FU-10001889,94.68,9.0,0.0,31.2444
4384,9234,Ca-New-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,OFF-ST-10000321,23.67,3.0,0.0,0.9468
4385,9235,Ca-New-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,TEC-PH-10001530,1091.168,4.0,0.2,68.198
4386,9236,Ca-New-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,OFF-AR-10004752,18.69,7.0,0.0,5.2332
4387,9237,Ca-New-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,FUR-TA-10001539,568.728,3.0,0.2,28.4364
4388,9238,Ca-New-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,OFF-BI-10001553,7.312,1.0,0.2,2.5592
4389,9249,Ca-New-2016-127761,10-11-2016,14-11-2016,Standard Class,SW-20275,OFF-BI-10002557,3.64,1.0,0.2,1.365
4390,9250,Ca-New-2016-127761,10-11-2016,14-11-2016,Standard Class,SW-20275,TEC-PH-10003691,881.93,7.0,0.0,220.4825
4391,9251,Ca-New-2016-105354,02-12-2016,06-12-2016,Standard Class,PW-19030,OFF-BI-10001107,115.84,8.0,0.0,54.4448
4392,9263,Ca-New-2015-124499,09-10-2015,13-10-2015,Standard Class,FM-14380,FUR-CH-10000513,389.97,3.0,0.0,35.0973
4393,9264,Ca-New-2015-124499,09-10-2015,13-10-2015,Standard Class,FM-14380,OFF-AP-10002191,269.91,5.0,0.1,53.982
4394,9268,Ca-New-2015-151869,25-09-2015,25-09-2015,Same Day,CS-11950,FUR-CH-10001545,102.582,1.0,0.1,6.8388
4395,9269,Ca-New-2015-151869,25-09-2015,25-09-2015,Same Day,CS-11950,OFF-PA-10002947,20.04,3.0,0.0,9.6192
4396,9272,Ca-New-2016-100510,12-05-2016,17-05-2016,Standard Class,HM-14860,FUR-FU-10000320,10.02,3.0,0.0,4.4088
4397,9273,Ca-New-2016-100510,12-05-2016,17-05-2016,Standard Class,HM-14860,TEC-PH-10001835,631.96,4.0,0.0,303.3408
4398,9276,Ca-New-2016-113236,26-05-2016,29-05-2016,Second Class,CP-12085,OFF-ST-10000532,184.704,6.0,0.2,13.8528
4399,9277,Ca-New-2016-113236,26-05-2016,29-05-2016,Second Class,CP-12085,TEC-AC-10001267,47.92,2.0,0.2,11.98
4400,9281,Ca-New-2016-166772,20-09-2016,24-09-2016,Standard Class,HJ-14875,FUR-BO-10002853,163.88,2.0,0.0,40.97
4401,9286,Ca-New-2015-102778,21-11-2015,24-11-2015,First Class,JH-15820,FUR-FU-10000087,18.176,1.0,0.2,4.7712
4402,9297,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,TEC-AC-10003590,41.424,2.0,0.2,8.2848
4403,9298,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,TEC-PH-10003357,244.768,4.0,0.2,24.4768
4404,9299,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,OFF-AR-10003373,74.352,3.0,0.2,6.5058
4405,9300,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,OFF-BI-10003676,4.312,2.0,0.8,-6.8992
4406,9301,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,FUR-CH-10000225,56.686,1.0,0.3,-20.245
4407,9302,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,TEC-PH-10001870,97.968,2.0,0.2,6.123
4408,9303,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,OFF-AR-10003481,7.872,3.0,0.2,0.8856
4409,9304,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,OFF-PA-10003936,15.552,3.0,0.2,5.4432
4410,9305,US-2015-163433,18-04-2015,22-04-2015,Second Class,MP-17965,OFF-BI-10000320,1.476,1.0,0.8,-2.2878
4411,9306,Ca-New-2015-137603,19-09-2015,24-09-2015,Standard Class,MH-17290,OFF-AR-10001972,8.4,5.0,0.0,2.184
4412,9311,US-2016-102141,26-08-2016,31-08-2016,Standard Class,KD-16615,OFF-BI-10001510,146.688,8.0,0.2,45.84
4413,9314,Ca-New-2015-111948,11-11-2015,11-11-2015,Same Day,AG-10495,OFF-ST-10003282,418.32,7.0,0.0,117.1296
4414,9315,Ca-New-2015-111948,11-11-2015,11-11-2015,Same Day,AG-10495,OFF-AP-10002311,123.858,2.0,0.1,46.7908
4415,9316,Ca-New-2016-161907,05-04-2016,09-04-2016,Standard Class,JH-16180,TEC-PH-10000141,118.782,3.0,0.4,-27.7158
4416,9317,Ca-New-2016-161907,05-04-2016,09-04-2016,Standard Class,JH-16180,OFF-SU-10000646,769.184,4.0,0.2,-163.4516
4417,9322,US-2016-111563,04-11-2016,08-11-2016,Standard Class,SM-20005,FUR-FU-10002445,11.376,3.0,0.6,-5.688
4418,9323,US-2016-111563,04-11-2016,08-11-2016,Standard Class,SM-20005,FUR-FU-10000723,66.112,4.0,0.6,-84.2928
4419,9330,Ca-New-2015-164497,28-11-2015,30-11-2015,First Class,AJ-10945,OFF-AP-10004655,45.28,4.0,0.0,15.3952
4420,9331,US-2015-153283,12-11-2015,18-11-2015,Standard Class,EB-14110,OFF-EN-10001539,15.56,2.0,0.0,7.3132
4421,9332,Ca-New-2016-108056,29-09-2016,03-10-2016,Standard Class,ES-14080,TEC-PH-10001817,859.2,3.0,0.2,75.18
4422,9343,Ca-New-2016-119123,13-03-2016,18-03-2016,Standard Class,DB-13360,OFF-BI-10001036,51.184,7.0,0.2,19.194
4423,9349,Ca-New-2016-114860,22-12-2016,28-12-2016,Standard Class,DN-13690,FUR-FU-10000277,842.72,8.0,0.0,202.2528
4424,9350,Ca-New-2016-114860,22-12-2016,28-12-2016,Standard Class,DN-13690,FUR-FU-10001934,41.96,2.0,0.0,10.9096
4425,9351,Ca-New-2016-159009,23-09-2016,27-09-2016,Standard Class,DP-13105,OFF-BI-10004970,13.216,4.0,0.2,4.4604
4426,9352,Ca-New-2016-159009,23-09-2016,27-09-2016,Standard Class,DP-13105,FUR-CH-10003396,184.752,3.0,0.2,-20.7846
4427,9355,Ca-New-2015-110324,01-12-2015,05-12-2015,Standard Class,MA-17560,OFF-PA-10001826,19.44,3.0,0.0,9.3312
4428,9356,Ca-New-2015-110324,01-12-2015,05-12-2015,Standard Class,MA-17560,OFF-AR-10000823,3.64,2.0,0.0,1.0192
4429,9357,Ca-New-2015-110324,01-12-2015,05-12-2015,Standard Class,MA-17560,OFF-PA-10001776,18.54,2.0,0.0,8.7138
4430,9358,Ca-New-2016-168046,25-01-2016,28-01-2016,Second Class,JD-15895,OFF-BI-10003676,43.12,5.0,0.2,15.092
4431,9359,Ca-New-2016-168046,25-01-2016,28-01-2016,Second Class,JD-15895,FUR-TA-10001095,313.722,3.0,0.4,-99.3453
4432,9360,Ca-New-2016-168046,25-01-2016,28-01-2016,Second Class,JD-15895,FUR-FU-10000747,45.98,1.0,0.0,7.8166
4433,9361,Ca-New-2016-168046,25-01-2016,28-01-2016,Second Class,JD-15895,OFF-ST-10004337,428.68,7.0,0.0,0
4434,9369,Ca-New-2016-154998,07-04-2016,09-04-2016,First Class,ES-14080,OFF-PA-10004243,37.94,2.0,0.0,18.2112
4435,9371,Ca-New-2015-111339,29-05-2015,31-05-2015,First Class,VP-21760,FUR-FU-10002506,41.568,4.0,0.2,-4.1568
4436,9372,Ca-New-2015-111339,29-05-2015,31-05-2015,First Class,VP-21760,FUR-CH-10000863,317.058,3.0,0.3,-86.0586
4437,9373,Ca-New-2015-111339,29-05-2015,31-05-2015,First Class,VP-21760,OFF-FA-10002988,8.04,5.0,0.2,2.9145
4438,9375,Ca-New-2016-149671,05-06-2016,09-06-2016,Standard Class,KB-16600,OFF-SU-10002537,61.38,6.0,0.0,15.9588
4439,9376,Ca-New-2015-126347,14-12-2015,19-12-2015,Second Class,AJ-10945,TEC-AC-10003063,50,2.0,0.0,10.5
4440,9379,Ca-New-2016-117625,10-05-2016,15-05-2016,Standard Class,GM-14500,OFF-EN-10001535,7.072,2.0,0.2,2.3868
4441,9391,Ca-New-2015-163734,19-06-2015,24-06-2015,Standard Class,KM-16375,OFF-ST-10003692,228.92,5.0,0.2,14.3075
4442,9393,Ca-New-2015-130848,25-10-2015,25-10-2015,Same Day,DG-13300,FUR-CH-10000422,582.336,8.0,0.2,-29.1168
4443,9400,Ca-New-2016-103128,11-11-2016,15-11-2016,Standard Class,SC-20845,OFF-AR-10003394,14.112,6.0,0.2,1.2348
4444,9401,Ca-New-2015-167696,16-09-2015,21-09-2015,Standard Class,BD-11500,OFF-EN-10001539,31.12,4.0,0.0,14.6264
4445,9403,Ca-New-2016-105459,12-08-2016,17-08-2016,Second Class,NP-18700,FUR-TA-10001095,209.148,2.0,0.4,-66.2302
4446,9404,Ca-New-2016-105459,12-08-2016,17-08-2016,Second Class,NP-18700,OFF-ST-10000078,1591.02,6.0,0.0,286.3836
4447,9412,Ca-New-2016-108959,10-03-2016,14-03-2016,Second Class,MH-17785,OFF-ST-10001272,104.696,1.0,0.2,6.5435
4448,9413,Ca-New-2015-164777,27-01-2015,29-01-2015,First Class,SC-20305,FUR-CH-10002024,2803.92,5.0,0.2,0
4449,9414,Ca-New-2016-132017,26-09-2016,27-09-2016,First Class,MH-17620,OFF-BI-10004001,6.816,2.0,0.8,-11.5872
4450,9415,Ca-New-2015-127824,18-10-2015,22-10-2015,Standard Class,JC-15775,TEC-PH-10004094,249.584,2.0,0.2,15.599
4451,9416,Ca-New-2015-127824,18-10-2015,22-10-2015,Standard Class,JC-15775,OFF-PA-10001184,17.94,3.0,0.0,8.7906
4452,9417,Ca-New-2015-127824,18-10-2015,22-10-2015,Standard Class,JC-15775,FUR-FU-10002505,10.11,3.0,0.0,3.2352
4453,9427,Ca-New-2016-160479,15-09-2016,20-09-2016,Standard Class,AH-10585,OFF-AR-10002445,35.4,5.0,0.0,13.452
4454,9430,Ca-New-2015-166219,28-08-2015,01-09-2015,Standard Class,BP-11185,TEC-PH-10004165,1099.96,5.0,0.2,82.497
4455,9431,Ca-New-2015-166219,28-08-2015,01-09-2015,Standard Class,BP-11185,FUR-TA-10004607,103.481,1.0,0.3,-16.2613
4456,9432,Ca-New-2015-111864,19-06-2015,19-06-2015,Same Day,PP-18955,OFF-LA-10004677,5.904,2.0,0.2,1.9926
4457,9433,Ca-New-2015-119627,17-08-2015,23-08-2015,Standard Class,SC-20725,TEC-AC-10002217,30.08,2.0,0.2,-5.264
4458,9434,Ca-New-2015-119627,17-08-2015,23-08-2015,Standard Class,SC-20725,OFF-PA-10001937,36.288,7.0,0.2,12.7008
4459,9435,Ca-New-2015-119627,17-08-2015,23-08-2015,Standard Class,SC-20725,OFF-AR-10000203,10.272,3.0,0.2,1.1556
4460,9436,Ca-New-2015-119627,17-08-2015,23-08-2015,Standard Class,SC-20725,TEC-AC-10001142,252.8,4.0,0.2,-31.6
4461,9437,Ca-New-2015-160787,25-09-2015,25-09-2015,Same Day,BM-11785,OFF-BI-10003712,2.946,2.0,0.7,-2.0622
4462,9445,Ca-New-2015-104052,01-03-2015,02-03-2015,First Class,TP-21565,TEC-PH-10003215,95.84,4.0,0.2,34.742
4463,9446,Ca-New-2015-168277,29-05-2015,03-06-2015,Standard Class,KB-16315,OFF-LA-10004484,12.39,3.0,0.0,5.6994
4464,9447,Ca-New-2016-158617,22-09-2016,28-09-2016,Standard Class,AC-10660,OFF-PA-10002245,35.88,6.0,0.0,16.146
4465,9449,US-2016-148957,17-09-2016,23-09-2016,Standard Class,CC-12430,OFF-LA-10002195,12.32,4.0,0.0,5.9136
4466,9452,Ca-New-2015-129546,28-09-2015,05-10-2015,Standard Class,RP-19855,OFF-AP-10002495,186.15,3.0,0.0,55.845
4467,9453,Ca-New-2015-129546,28-09-2015,05-10-2015,Standard Class,RP-19855,OFF-BI-10004001,81.792,6.0,0.2,26.5824
4468,9454,Ca-New-2015-129546,28-09-2015,05-10-2015,Standard Class,RP-19855,OFF-SU-10004884,47.19,3.0,0.0,13.6851
4469,9455,Ca-New-2015-129546,28-09-2015,05-10-2015,Standard Class,RP-19855,TEC-PH-10003555,36.784,2.0,0.2,-8.2764
4470,9456,Ca-New-2016-140977,16-06-2016,19-06-2016,Second Class,JL-15175,TEC-MA-10003493,91.475,1.0,0.5,-1.8295
4471,9466,Ca-New-2016-126858,19-11-2016,23-11-2016,Standard Class,JM-15265,FUR-FU-10000448,31.96,2.0,0.0,1.598
4472,9475,Ca-New-2015-100818,31-05-2015,05-06-2015,Second Class,JM-15265,OFF-LA-10000443,5.904,2.0,0.2,1.9926
4473,9476,Ca-New-2015-100818,31-05-2015,05-06-2015,Second Class,JM-15265,OFF-PA-10001125,173.488,7.0,0.2,54.215
4474,9477,Ca-New-2015-100818,31-05-2015,05-06-2015,Second Class,JM-15265,FUR-FU-10002703,51.56,2.0,0.6,-61.872
4475,9478,Ca-New-2015-100818,31-05-2015,05-06-2015,Second Class,JM-15265,OFF-BI-10004364,3.564,3.0,0.8,-6.237
4476,9483,Ca-New-2015-158351,20-06-2015,24-06-2015,Second Class,BC-11125,TEC-AC-10001838,319.984,2.0,0.2,91.9954
4477,9485,Ca-New-2016-164770,02-12-2016,04-12-2016,Second Class,MY-18295,FUR-BO-10003893,781.864,10.0,0.32,-137.976
4478,9486,Ca-New-2016-164770,02-12-2016,04-12-2016,Second Class,MY-18295,OFF-PA-10003893,30.816,9.0,0.2,9.63
4479,9489,Ca-New-2015-156566,01-10-2015,04-10-2015,First Class,EM-13960,TEC-PH-10001817,572.8,2.0,0.2,50.12
4480,9490,US-2016-102232,05-08-2016,11-08-2016,Standard Class,MF-17665,OFF-AR-10000538,197.05,7.0,0.0,59.115
4481,9494,Ca-New-2016-105207,03-01-2016,08-01-2016,Standard Class,BO-11350,FUR-TA-10000617,1592.85,7.0,0.0,350.427
4482,9495,Ca-New-2016-105207,03-01-2016,08-01-2016,Standard Class,BO-11350,OFF-BI-10004364,11.88,2.0,0.0,5.346
4483,9496,US-2016-123610,12-05-2016,16-05-2016,Standard Class,VM-21835,TEC-AC-10004518,120,6.0,0.0,46.8
4484,9497,US-2016-123610,12-05-2016,16-05-2016,Standard Class,VM-21835,OFF-AP-10002222,8.67,1.0,0.0,2.3409
4485,9501,Ca-New-2016-149237,26-05-2016,30-05-2016,Standard Class,CM-12235,FUR-FU-10002088,26.94,3.0,0.0,11.3148
4486,9502,US-2015-158589,20-11-2015,24-11-2015,Standard Class,KW-16570,FUR-FU-10001546,32.04,3.0,0.0,8.01
4487,9503,Ca-New-2016-101329,22-04-2016,29-04-2016,Standard Class,MM-17920,OFF-AR-10000614,32.13,9.0,0.0,8.3538
4488,9504,Ca-New-2016-101329,22-04-2016,29-04-2016,Standard Class,MM-17920,OFF-AR-10003190,2.88,1.0,0.0,0.8064
4489,9505,Ca-New-2016-113607,14-10-2016,18-10-2016,Standard Class,PW-19030,TEC-PH-10004094,1091.93,7.0,0.0,272.9825
4490,9506,Ca-New-2016-113607,14-10-2016,18-10-2016,Standard Class,PW-19030,OFF-PA-10001970,111.96,2.0,0.0,54.8604
4491,9511,Ca-New-2016-105263,06-08-2016,11-08-2016,Standard Class,LM-17065,OFF-AR-10002399,38.34,9.0,0.0,15.7194
4492,9514,Ca-New-2016-125220,14-10-2016,19-10-2016,Standard Class,BE-11410,TEC-AC-10003033,1649.75,5.0,0.0,544.4175
4493,9517,Ca-New-2015-123939,24-08-2015,26-08-2015,Second Class,MS-17710,TEC-PH-10000923,26.982,3.0,0.4,4.0473
4494,9518,Ca-New-2015-123939,24-08-2015,26-08-2015,Second Class,MS-17710,OFF-LA-10003190,6.912,3.0,0.2,2.5056
4495,9519,Ca-New-2015-123939,24-08-2015,26-08-2015,Second Class,MS-17710,OFF-ST-10003208,435.504,3.0,0.2,48.9942
4496,9521,Ca-New-2016-101189,04-02-2016,09-02-2016,Standard Class,JB-15400,OFF-ST-10004180,93.02,2.0,0.0,3.7208
4497,9533,Ca-New-2016-116596,27-10-2016,31-10-2016,Standard Class,BW-11200,FUR-CH-10000553,427.644,14.0,0.1,80.7772
4498,9534,Ca-New-2016-116596,27-10-2016,31-10-2016,Standard Class,BW-11200,OFF-FA-10000134,40.67,7.0,0.0,12.6077
4499,9535,Ca-New-2016-116596,27-10-2016,31-10-2016,Standard Class,BW-11200,OFF-ST-10000636,33.48,2.0,0.0,1.3392
4500,9536,Ca-New-2016-116596,27-10-2016,31-10-2016,Standard Class,BW-11200,OFF-BI-10002949,9.728,2.0,0.2,3.2832
4501,9538,Ca-New-2016-148747,25-09-2016,27-09-2016,First Class,AS-10045,FUR-BO-10002613,477.666,2.0,0.15,84.294
4502,9541,Ca-New-2015-135727,11-05-2015,16-05-2015,Second Class,PS-18970,FUR-CH-10004540,191.968,7.0,0.2,16.7972
4503,9542,Ca-New-2015-135251,06-08-2015,10-08-2015,Standard Class,RP-19270,OFF-LA-10004544,35.52,3.0,0.2,13.32
4504,9543,Ca-New-2015-135251,06-08-2015,10-08-2015,Standard Class,RP-19270,OFF-BI-10001097,6.23,5.0,0.8,-9.6565
4505,9544,Ca-New-2015-135251,06-08-2015,10-08-2015,Standard Class,RP-19270,OFF-PA-10003302,56.704,2.0,0.2,19.1376
4506,9545,Ca-New-2015-135251,06-08-2015,10-08-2015,Standard Class,RP-19270,FUR-BO-10003965,369.1992,3.0,0.32,-114.0174
4507,9548,Ca-New-2016-131744,18-06-2016,20-06-2016,Second Class,SC-20770,OFF-PA-10004610,6.848,2.0,0.2,2.14
4508,9549,Ca-New-2016-131744,18-06-2016,20-06-2016,Second Class,SC-20770,OFF-BI-10003910,4.626,2.0,0.7,-3.855
4509,9550,Ca-New-2016-131744,18-06-2016,20-06-2016,Second Class,SC-20770,OFF-AP-10001394,453.6,3.0,0.2,90.72
4510,9551,Ca-New-2015-160864,03-05-2015,06-05-2015,First Class,NF-18595,OFF-BI-10004654,13.848,3.0,0.2,5.193
4511,9552,Ca-New-2015-147690,10-11-2015,14-11-2015,Standard Class,SC-20020,OFF-ST-10001526,577.584,6.0,0.2,43.3188
4512,9553,Ca-New-2015-163923,30-05-2015,03-06-2015,Standard Class,BD-11560,TEC-AC-10000358,151.96,4.0,0.0,36.4704
4513,9554,Ca-New-2016-125724,22-09-2016,27-09-2016,Standard Class,SM-20950,FUR-FU-10000246,68.432,7.0,0.2,8.554
4514,9555,Ca-New-2015-111612,28-11-2015,02-12-2015,Standard Class,EB-14110,FUR-FU-10003799,71.12,5.0,0.2,9.779
4515,9556,Ca-New-2015-111612,28-11-2015,02-12-2015,Standard Class,EB-14110,OFF-FA-10003021,3.008,2.0,0.2,0.564
4516,9557,Ca-New-2015-156853,03-12-2015,05-12-2015,Second Class,HP-14815,OFF-PA-10003656,184.66,7.0,0.0,84.9436
4517,9559,Ca-New-2016-129280,03-05-2016,05-05-2016,First Class,SM-20905,TEC-AC-10003832,132.52,5.0,0.2,34.7865
4518,9560,Ca-New-2016-129280,03-05-2016,05-05-2016,First Class,SM-20905,OFF-ST-10002554,195.64,5.0,0.2,-44.019
4519,9561,Ca-New-2016-129280,03-05-2016,05-05-2016,First Class,SM-20905,FUR-FU-10001876,51.968,2.0,0.2,10.3936
4520,9562,Ca-New-2016-129280,03-05-2016,05-05-2016,First Class,SM-20905,TEC-AC-10002637,431.976,3.0,0.2,-75.5958
4521,9563,Ca-New-2016-129280,03-05-2016,05-05-2016,First Class,SM-20905,TEC-MA-10003589,224.937,3.0,0.7,-164.9538
4522,9564,Ca-New-2016-129280,03-05-2016,05-05-2016,First Class,SM-20905,OFF-LA-10000081,6,2.0,0.2,2.1
4523,9565,Ca-New-2015-161242,01-06-2015,08-06-2015,Standard Class,CG-12040,OFF-PA-10001838,11.76,2.0,0.0,5.7624
4524,9570,Ca-New-2015-113131,24-09-2015,24-09-2015,Same Day,MB-17305,OFF-BI-10003196,6.732,6.0,0.7,-4.488
4525,9571,Ca-New-2015-113131,24-09-2015,24-09-2015,Same Day,MB-17305,OFF-ST-10001172,33.568,2.0,0.2,1.6784
4526,9572,Ca-New-2015-113131,24-09-2015,24-09-2015,Same Day,MB-17305,OFF-EN-10003068,15.84,2.0,0.2,5.544
4527,9573,Ca-New-2015-113131,24-09-2015,24-09-2015,Same Day,MB-17305,OFF-LA-10003510,24.424,1.0,0.2,7.9378
4528,9574,Ca-New-2015-113131,24-09-2015,24-09-2015,Same Day,MB-17305,OFF-AR-10003504,17.12,5.0,0.2,1.926
4529,9575,Ca-New-2015-148495,13-08-2015,13-08-2015,Same Day,SF-20065,FUR-FU-10001889,31.56,3.0,0.0,10.4148
4530,9576,Ca-New-2015-143147,26-05-2015,28-05-2015,Second Class,PS-18760,FUR-CH-10000863,105.686,1.0,0.3,-28.6862
4531,9577,Ca-New-2015-143147,26-05-2015,28-05-2015,Second Class,PS-18760,TEC-MA-10004679,399.54,2.0,0.4,-79.908
4532,9578,Ca-New-2015-143147,26-05-2015,28-05-2015,Second Class,PS-18760,FUR-CH-10004754,104.93,5.0,0.3,-4.497
4533,9583,Ca-New-2016-107475,07-06-2016,11-06-2016,Standard Class,RS-19870,OFF-FA-10002988,9.648,6.0,0.2,3.4974
4534,9586,Ca-New-2016-160598,26-08-2016,28-08-2016,First Class,SV-20815,OFF-PA-10002319,31.008,1.0,0.2,11.2404
4535,9587,Ca-New-2016-108630,18-11-2016,18-11-2016,Same Day,BE-11410,OFF-BI-10002437,61.12,5.0,0.2,22.156
4536,9592,US-2016-105452,28-07-2016,01-08-2016,Standard Class,BF-11005,FUR-FU-10003691,24.7,5.0,0.6,-9.88
4537,9593,US-2016-105452,28-07-2016,01-08-2016,Standard Class,BF-11005,FUR-FU-10003806,302.72,5.0,0.6,-378.4
4538,9599,Ca-New-2015-149517,19-09-2015,23-09-2015,Standard Class,FC-14245,FUR-FU-10003464,60.84,3.0,0.0,19.4688
4539,9600,Ca-New-2015-116841,14-04-2015,18-04-2015,Standard Class,TP-21130,OFF-AP-10002403,35.208,1.0,0.2,2.6406
4540,9602,Ca-New-2016-117604,04-09-2016,09-09-2016,Standard Class,JP-15520,OFF-PA-10001357,239.5,5.0,0.0,114.96
4541,9604,Ca-New-2016-129861,17-06-2016,23-06-2016,Standard Class,DM-13345,FUR-TA-10003715,376.866,3.0,0.4,-213.5574
4542,9605,Ca-New-2015-138625,02-11-2015,05-11-2015,First Class,EG-13900,OFF-AP-10003099,197.72,4.0,0.0,55.3616
4543,9610,Ca-New-2016-130638,16-05-2016,19-05-2016,Second Class,SC-20095,FUR-FU-10002116,282.84,4.0,0.0,19.7988
4544,9611,Ca-New-2016-130638,16-05-2016,19-05-2016,Second Class,SC-20095,OFF-LA-10002195,27.72,9.0,0.0,13.3056
4545,9613,Ca-New-2016-110086,18-09-2016,22-09-2016,Standard Class,BD-11320,TEC-PH-10001299,239.984,2.0,0.2,23.9984
4546,9617,Ca-New-2016-140256,22-08-2016,29-08-2016,Standard Class,PW-19030,OFF-AR-10002255,5.76,2.0,0.0,1.6704
4547,9631,Ca-New-2016-168844,31-05-2016,06-06-2016,Standard Class,NM-18520,OFF-BI-10002609,7.152,3.0,0.2,2.3244
